asset_clas,location_d,asset_cd,maintained,steward,maint_info,life_cycle,mgmt_num,asset_type,material,priority,who_remove,seg_label,comments,trans_cana,greenway,operationa,Shape_Length
,,ING037,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,22.846129851513858
,,DIS103,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,104.131591559310223
,,SPH042,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,80.109234897643660
,,SPH042,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,79.789390362969215
,,DIS103,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,78.076140731238993
,,WAL001,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,21.309566693805550
,,WAL272,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,58.793088898088186
,,COV968,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,87.769221536138929
,,CRA084,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,101.126138976472220
,,SKR005,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,78.160645852052184
,,CSC001,CALGARY PARKS,CALGARY ROADS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,87.276525558826876
,,SKR005,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,78.473847781576239
,,SKR019,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,110.508070404191116
,,SKR019,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,110.066832881429661
,,SKR019,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,110.066807483658039
,,SKR019,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,111.684693294855393
,,EVE922,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,10.470946784679992
,,DOV769,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,93.472076777493243
"2016/11/23: DOCUMENTATION POOR; PROJECT MANAGER D BINNS, WHO HAS RETIRED; USING SAME DATES AS NOSE CREEK PATHWAY LIFECYCLE REPAIRS",,GRI829,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,YES,NO,OPEN,111.923320635041819
,,EVE954,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,69.637872936341239
,,PKD497,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,11.591438818427834
"2016/11/23: DOCUMENTATION POOR; PROJECT MANAGER D BINNS, WHO HAS RETIRED; USING SAME DATES AS NOSE CREEK PATHWAY LIFECYCLE REPAIRS",,GRI829,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,YES,NO,OPEN,112.371927831678832
,,SIL245,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,89.607830713681807
,,SIL245,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,89.607820896384283
,,SIL245,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,89.966933141264562
,,SIL245,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,89.607860503760890
,,RIV885,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,25.797360557156644
DISCOVERED ASSET,,RIV848,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,19.118039059588227
,,RIV848,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,4.701010737193953
,,DDG757,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,64.212201008793201
,,DDG757,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,37.749696492807487
,,SIL245,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,89.250090949125223
,,SIL245,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,YES,YES,OPEN,40.129171351169212
,,PAN060,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,13.007533233476082
,,CRA136,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,36.593573034858444
,,STR849,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,120.101677120430224
,,,OUTSIDE AGENCY,OUTSIDE AGENCY,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,18.444943606650561
,,DIS100,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,106.728415203081312
,,DIS103,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,104.548992955349803
,,SAD678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,28.469902003967253
,,SAD678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,103.353809908567214
,,SAD678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,63.314171222843633
,,SAD678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,9.975841186435773
,,FPW102,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,345.678510839029627
,,FPW103,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,149.338776049518117
,,SAD678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,34.163914869875875
,,FPE203,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,469.193489127796681
,,FPE205,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,YES,NO,OPEN,352.521664271388772
,,FPW102,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,494.457086004230746
,,,HOMEOWNERS ASSOCIATION,OUTSIDE AGENCY,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,120.886196793382609
,,,OUTSIDE AGENCY,OUTSIDE AGENCY,MAP,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,180.218899678100513
,,,HOMEOWNERS ASSOCIATION,OUTSIDE AGENCY,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,175.593003698689472
,,FPE203,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,118.970268734154999
,,,OUTSIDE AGENCY,OUTSIDE AGENCY,MAP,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,3.063554890225877
,,FPE202,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,28.541407865787555
,,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,36.291745071191976
,,COV105,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,147.095199744407523
,,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,126.026218768869398
,,FPW105,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,354.826404367413829
,,FPW103,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,78.836269959637377
,,EDG056,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,33.187738588563029
,,,OUTSIDE AGENCY,OUTSIDE AGENCY,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,5.695513794434782
,,,OUTSIDE AGENCY,OUTSIDE AGENCY,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,5.576627000208541
,,PAN153,COMMUNITY ASSOCIATION,OUTSIDE AGENCY,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,91.604037039092503
,,FPE202,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,211.219213683232795
,,UOC200,OUTSIDE AGENCY,OUTSIDE AGENCY,MAP - POTENTIAL,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,127.581279226476582
,,DRN560,CALGARY PARKS,CALGARY PARKS,2016 URBAN CONSERVATION TRAILS INVENTORY PROJECT,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,143.196090189968885
IGNORE ERROR: ASSET STATUS INDEPENDENT FROM PARENT,,RSN024,MAINTENANCE AGREEMENT,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,9.985712206359771
,,MAH678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,25.799857767285474
,,STA539,CALGARY PARKS,CALGARY PARKS,2016 URBAN CONSERVATION TRAILS INVENTORY PROJECT,ACTIVE,0.000000000000000,LOCAL,CONCRETE,,,,,NO,NO,OPEN,12.159357919141414
,,EDG058,CALGARY PARKS,CALGARY PARKS,2016 URBAN CONSERVATION TRAILS INVENTORY PROJECT,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,7.457191384584800
,,STA539,CALGARY PARKS,CALGARY PARKS,2016 URBAN CONSERVATION TRAILS INVENTORY PROJECT,ACTIVE,0.000000000000000,LOCAL,CONCRETE,,,,,NO,NO,OPEN,14.704950773760245
,,MPK548,CALGARY PARKS,CALGARY PARKS,URBAN CONSERVATION TRAILS INVENTORY PROJECT,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,7.589427031252072
,,BRE429,NOT MAINTAINED,CALGARY PARKS,URBAN CONSERVATION TRAILS INVENTORY PROJECT,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,4.232714879288429
,,BRE429,NOT MAINTAINED,CALGARY PARKS,URBAN CONSERVATION TRAILS INVENTORY PROJECT,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,4.947881632886930
,,EPK291,NOT MAINTAINED,CALGARY PARKS,URBAN CONSERVATION TRAILS INVENTORY PROJECT,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,134.736507820791616
,,OGD797,CALGARY PARKS,CALGARY PARKS,URBAN CONSERVATION TRAILS INVENTORY PROJECT,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,17.482926315130612
,,MLR678,CALGARY PARKS,CALGARY PARKS,URBAN CONSERVATION TRAILS INVENTORY PROJECT,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,28.115743161845991
,,OGD792,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,7.529096711487845
,,STR849,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,120.582947997535371
,,SPH988,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,14.849395826291309
,,ASP504,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,34.626056979863534
,,FPW101,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,410.966746859587204
,,PAN151,COMMUNITY ASSOCIATION,OUTSIDE AGENCY,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,18.252232074167118
IGNORE WAM_PARENT_ID ERROR. SEGEMENT IS OUTSIDE CITY LIMITS,,,OUTSIDE AGENCY,PROVINCE OF ALBERTA,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,314.001093908748885
,,,OUTSIDE AGENCY,OUTSIDE AGENCY,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,14.231402962409284
11/25/2022: CLIP TURF AND TURF ELEMENT WHEN DAS/ORTHO IS AVAILABLE,,TEM055,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,12.393571414690141
,,MCK678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,9.594762573889383
,,ABP799,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,87.403340810690608
2019/09/11: IGNORE ERROR; PATHWAY CCC/FACd SEPARATELY,,MAH678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,77.782577108317028
,,MCT831,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,75.971952590021175
,,MCT831,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,75.668686385789911
,,CRM305,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,51.027793294228822
,,TUS647,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,66.586793056261342
,,CPF888,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,98.172963506096252
,,CPF888,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,98.566499990009461
DEV AGR 2011-014 PARKS,,ARB014,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,65.094998668138970
,,VAL714,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,73.523441301575801
,,BYV056,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,47.722622354125164
,,HAW146,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,38.264485449577776
,,CPF867,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,43.318532964097130
,,DBC097,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,24.450185005651900
,,PAL059,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,79.145169900128494
,,HAW146,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,37.204678351474655
,,SCE422,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,7.130985573997501
,,BNK872,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,16.322672558082839
,,BNK872,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,25.462313052065277
,,BNK872,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,64.312360009857031
,,HUN719,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,65.773800649077799
,,NOL018,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,25.332790555782161
,,MRT112,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,23.851194163114926
,,WAL020,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,44.407439727228549
,,TAR134,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,10.515311298466809
,,EDG153,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,32.178736929632741
,,EDG153,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,21.566452106475715
,,BRD890,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,133.679680051951664
,,NPK454,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,109.445652770661951
,,TUS603,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,58.082979509443291
,,CPF851,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,18.921368569997089
,,CPF851,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,39.094700049987424
,,NPK454,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,109.884345543758130
DEV AGR 2010-029 PARKS,,CRA002,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,70.554979288667710
CAPITAL PROJECT - AS PER MANAGEMENT PLAN,,ALT702,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,57.996420880330717
,,POI503,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,119.984002602477958
UD PROJECT 2010-0109,,SGL678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,99.131419567179336
,,NPK454,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,109.445681176425694
,,SKR402,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,117.788283331587891
,,MON291,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,124.600359118221860
,,MON291,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,124.157714476036944
,,MON291,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,7.064005802914340
"2022/03/17: FAC DATES AS PER E HENDRA, TI ENGINEER, FAC WILL BE SENT 2022 SPRING",,OAK079,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,80.962808609937369
,,MID370,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,75.418521507531580
,,MID678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,130.998734042948456
,,VAL711,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,108.891933149427715
,,OGD792,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,YES,NO,OPEN,81.014277988572644
,,OGD792,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,YES,NO,OPEN,81.665041266200106
,,OGD792,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,YES,NO,OPEN,81.338987602966597
,,HAM209,CALGARY PARKS SHARED,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,80.997354118164154
,,EDG057,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,CONCRETE,,,,,NO,NO,OPEN,4.781465582584481
,,EDG057,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,CONCRETE,,,,,NO,NO,OPEN,6.282051885668128
,,HAM209,CALGARY PARKS SHARED,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,80.673965581674523
,,SKR003,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,84.670482972500068
,,SKR003,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,84.332553864089320
PROJECT MANAGER: SARA ROBITAILLE (WAS D BORSLEIN) & J PAPINEAU; CCC/FAC LOCATED R:\Subdivision_Development\CAPITAL_PROJECT_APPROVAL_DOCUMENTS\GREENWAY_EAST\ST1013 - 14 ST NE_COUNTRY_HILLS_BV_NE_TO_15 ST NE_128_AV_NE,,ST1013,CALGARY PARKS,CALGARY PARKS,2021/01/28: AS PER J PAPINEAU-NO SNOW REMOVAL AT CCC OR FAC,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,YES,YES,OPEN,86.598336398804236
,,CRM306,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,15.987803085140145
,,NOL003,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,47.964976261216194
,,CSC003,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,21.007083604396804
,,NOL003,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,16.344901642857472
,,WSP021,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,7.334194765737340
,,WSP021,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,11.583519499408640
2017/11/22: NO DOCS OR RESPONSE FROM PARK PLANNING FOR FAC; PROJECT MANAGER D BINNS. PATHWAYS GAVE AUTORIZATION TO FAC. SEE REPOSITORY R:\Subdivision_Development\CAPITAL_PROJECT_APPROVAL_DOCUMENTS\CONFEDERATION_PATHWAY FOR MORE INFO.,,MOP671,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,10.278796591308462
DEV AGR 2011-020 ROADS,,STD678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,121.728852841332170
DEV AGR 2011-020 ROADS,,STD678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,82.727831432915451
DEV AGR 2011-020 ROADS,,STD678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,62.556046361756557
DEV AGR 2011-020 ROADS,,STD678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,63.634504684598930
,,LEG021,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,91.164376059457211
