asset_type,material,number_cou,Shape_Length,Shape_Area
BALL DIAMOND INFIELD,MOWED TURF,,70.659282350487388,321.390303099968150
SOCCER,MOWED TURF,,310.339462135549638,5686.095646481360745
BALL DIAMOND INFIELD,MOWED TURF,,72.476301865459163,342.518423014907114
BALL DIAMOND INFIELD,MOWED TURF,,82.489034545881523,425.738645590565170
BALL DIAMOND INFIELD,MOWED TURF,,70.220717897924814,184.396047179111406
BALL DIAMOND INFIELD,MOWED TURF,,105.063003949466321,651.566232805873483
ICE AREA,MOWED TURF,,70.685071775613878,331.975243676822856
ICE AREA,MOWED TURF,,100.053190222660049,568.729755818357148
DISC GOLF TEE,CONCRETE,,9.567563795012530,5.063326109246607
SOCCER,MOWED TURF,,243.653747392284885,3340.191665470476892
DISC GOLF TEE,CONCRETE,,10.403946986479257,5.612937957739049
SOCCER,MOWED TURF,,243.505298658273716,3401.239847162979004
SOCCER,MOWED TURF,,240.214022900042238,3212.955834723683438
DISC GOLF TEE,CONCRETE,,6.996959053751064,2.979492600040135
DISC GOLF TEE,CONCRETE,,10.749190494295414,5.840151430074769
SOCCER,MOWED TURF,,239.941243514562956,3197.126537912988624
SOCCER,MOWED TURF,,239.870058082308759,3193.173179567668740
DISC GOLF TEE,CONCRETE,,10.545303904241765,5.817387133841278
DISC GOLF TEE,CONCRETE,,7.279469068748995,2.581286939569210
SOCCER,MOWED TURF,,340.361169431111932,7017.489898003222152
SOCCER,MOWED TURF,,339.809726193036852,6995.322555303633635
SOCCER,MOWED TURF,,240.702517796054764,3219.451196115932362
SOCCER,MOWED TURF,,240.022883006665808,3194.072404342222399
DISC GOLF TEE,CONCRETE,,4.657595706310882,1.300909444712263
DISC GOLF TEE,CONCRETE,,10.354108946964585,5.556300480263610
DISC GOLF TEE,CONCRETE,,10.935715314044481,6.646491839279685
DISC GOLF TEE,CONCRETE,,10.372377812965819,5.705110849593728
DISC GOLF TEE,CONCRETE,,9.986419421625079,5.171454698602881
DISC GOLF TEE,CONCRETE,,8.164682433404579,3.953154940447481
DISC GOLF TEE,CONCRETE,,10.677803431239946,5.980322438564961
DISC GOLF TEE,CONCRETE,,8.399488867055362,3.955031521005283
SOCCER,MOWED TURF,,321.360792822703786,6074.689611614331625
BALL DIAMOND INFIELD,RED SHALE,,100.465710237988816,761.890192079219787
BALL DIAMOND INFIELD,RED SHALE,,103.746699734645190,571.403675046554781
BALL DIAMOND BASELINE,RED SHALE,,151.752176326934801,140.809478187017703
BALL DIAMOND INFIELD,RED SHALE,,101.545209673838627,549.173438906045476
BALL DIAMOND BASELINE,RED SHALE,,279.716287917071099,1962.526615256103469
BALL DIAMOND INFIELD,RED SHALE,,168.777217962041902,2040.602157905319473
BALL DIAMOND INFIELD,RED SHALE,,128.077728956992075,1185.313385007182433
BALL DIAMOND BASELINE,RED SHALE,,128.590735987396670,1217.068024752391693
BASKETBALL,ASPHALT,3,62.401587702659427,308.319276374069375
LAWN BOWLING,MOWED TURF,,151.606710454589916,1436.535897831586681
ICE AREA,MOWED TURF,,190.723028758218533,2466.749051277809940
SOCCER,MOWED TURF,,240.047041154756073,3202.154353671762692
ULTIMATE FRISBEE,MOWED TURF,,293.685424100195860,4072.276592497312322
BALL DIAMOND INFIELD,MOWED TURF,,88.878490047328242,408.316277557488036
SOCCER,MOWED TURF,,208.786583399096230,2227.298968711046200
SOCCER,MOWED TURF,,193.325614523857467,1974.479303035582461
BALL DIAMOND OUTFIELD,MOWED TURF,,345.486488338564072,5504.995468612079094
BALL DIAMOND INFIELD,MOWED TURF,,75.886416021451325,339.909538491675164
BALL DIAMOND INFIELD,MOWED TURF,,89.559416635608528,470.179155995579436
BALL DIAMOND INFIELD,MOWED TURF,,89.709894049559708,262.105833346082136
BALL DIAMOND INFIELD,MOWED TURF,,93.077613640293322,541.419948725932045
SOCCER,MOWED TURF,,200.429038332004041,2497.606083334326740
SOCCER,MOWED TURF,,199.353712921196575,2470.913795673253844
SOCCER,MOWED TURF,,339.537222344774364,6979.307664904848934
BALL DIAMOND INFIELD,MOWED TURF,,76.380829815756499,352.334077374834578
BALL DIAMOND INFIELD,MOWED TURF,,76.005915682497829,373.394438047180415
BALL DIAMOND OUTFIELD,MOWED TURF,,242.606053036815780,2596.073530075893814
SOCCER,MOWED TURF,,159.714068580023820,1497.224298706571062
SOCCER,MOWED TURF,,209.801804998892209,2272.488776433182011
BALL DIAMOND INFIELD,MOWED TURF,,82.669404950782621,356.795787502197186
SOCCER,MOWED TURF,,171.588943670103561,1688.035932352217060
SOCCER,MOWED TURF,,343.182087633254127,7157.525114616179962
SOCCER,MOWED TURF,,236.275312092940339,3079.214891140451527
SOCCER,MOWED TURF,,336.343951920015570,6835.942952623659039
SOCCER,MOWED TURF,,339.828818805362744,6993.356939428728765
SOCCER,MOWED TURF,,239.884669686968238,3193.770880102965748
SOCCER,MOWED TURF,,239.877065297238488,3198.033915134863491
SOCCER,MOWED TURF,,171.119983738287260,1671.101844516046413
SOCCER,MOWED TURF,,99.618033304595542,601.962928010121232
FOOTBALL,MOWED TURF,,355.842354371721342,7167.366075313587316
BALL DIAMOND INFIELD,MOWED TURF,,83.026176056169291,382.032572497873218
BALL DIAMOND INFIELD,MOWED TURF,,85.590276615594760,456.545390582339337
SOCCER,MOWED TURF,,287.532493017476042,4361.659595188986714
BALL DIAMOND INFIELD,MOWED TURF,,82.264328449080779,419.740277296375154
BALL DIAMOND OUTFIELD,MOWED TURF,,303.884088827327901,4027.176555859515702
SOCCER,MOWED TURF,,339.405260559597139,6975.102606279449901
BALL DIAMOND INFIELD,MOWED TURF,,62.721002941969438,256.944063404235692
BALL DIAMOND INFIELD,MOWED TURF,,85.090865228666672,435.011731130549720
BALL DIAMOND INFIELD,MOWED TURF,,88.223660402630713,490.481548987436781
SOCCER,MOWED TURF,,326.923984996913816,6257.581664943634678
SOCCER,MOWED TURF,,295.427155288436779,5125.473211980960514
SOCCER,MOWED TURF,,204.140144254507561,2309.197186033654816
SOCCER,MOWED TURF,,101.159566449151271,606.920011023483653
DISC GOLF TEE,CONCRETE,,10.645200011471834,6.022029649634398
SOCCER,MOWED TURF,,157.467311179897422,1381.341776184685614
DISC GOLF TEE,CONCRETE,,9.101581309344088,4.733810279715247
DISC GOLF TEE,CONCRETE,,10.316454335563030,5.547872611912675
DISC GOLF TEE,CONCRETE,,10.254399939169620,5.450607140344546
DISC GOLF TEE,CONCRETE,,7.563139739808127,3.437240720429762
DISC GOLF TEE,CONCRETE,,9.976823489752878,5.126793669500012
DISC GOLF TEE,CONCRETE,,11.297314590764433,6.729752148078083
DISC GOLF TEE,CONCRETE,,10.398400333691178,5.628150808404500
DISC GOLF TEE,CONCRETE,,10.225934374353610,5.433740577451029
BALL DIAMOND INFIELD,RED SHALE,,152.718922327612574,1394.631967688294935
BALL DIAMOND INFIELD,RED SHALE,,151.871592539072282,1506.383210023339188
BALL DIAMOND INFIELD,RED SHALE,,110.173268033315793,868.609798200082196
BALL DIAMOND OUTFIELD,MOWED TURF,,576.407102448028581,7985.274105519400109
BASKETBALL,,1,91.995512253751457,472.567941510112234
SOCCER,MOWED TURF,,239.932200393222814,3197.324544727969624
BALL DIAMOND INFIELD,RED SHALE,,179.413455984305756,2420.590325852167098
SOCCER,MOWED TURF,,339.991235249389888,6999.365492619629549
BIKE PUMP TRACK,ASPHALT,,364.352501211073445,1021.525039270166872
PRACTICE AREA - WARM UP AREA,RED SHALE,,10.081259928957206,6.288310168757708
BALL DIAMOND INFIELD,MOWED TURF,,108.146455682643790,893.095753157720878
BALL DIAMOND INFIELD,RED SHALE,,115.877224915765353,1019.232224465064292
BALL DIAMOND INFIELD,RED SHALE,,126.521592320105739,789.918274004814066
SKATE PARK,CONCRETE,,101.183410986345791,642.086493745189500
BASKETBALL,,1,86.463913468196083,368.380856803041695
PRACTICE AREA - WARM UP AREA,WOOD CHIPS,,51.634172959288321,121.239343415201873
ULTIMATE FRISBEE,MOWED TURF,,293.602043023643660,4060.787594394720600
SOCCER,MOWED TURF,,238.085471934383804,3164.570884843922613
SOCCER,MOWED TURF,,240.401748101860846,3207.601913418766799
SOCCER,MOWED TURF,,152.628225723763876,1397.067446744231802
SOCCER,MOWED TURF,,152.845201354363894,1401.116170379804998
SOCCER,MOWED TURF,,161.365992767779204,1529.773808389822534
SOCCER,MOWED TURF,,160.511848279174956,1510.626501097694472
SOCCER,MOWED TURF,,207.109921910830110,2293.210402871757651
SOCCER,MOWED TURF,,160.609163069196455,1544.912510218618991
SOCCER,MOWED TURF,,206.843322972692135,2222.240978743553114
SOCCER,MOWED TURF,,165.183547617810916,1641.642596554324655
SOCCER,MOWED TURF,,179.757060445110142,1948.585616729287722
BASKETBALL,ASPHALT,,118.244981184676533,706.780440690747696
SOCCER,MOWED TURF,,185.409325719647057,1940.376083012136405
SOCCER,MOWED TURF,,208.571337334346367,2261.365669018795870
SOCCER,MOWED TURF,,179.946932811760888,1948.557634287082010
SOCCER,MOWED TURF,,199.052284533196996,2134.069907834287733
SOCCER,MOWED TURF,,192.078731485622285,2169.829007295595147
SOCCER,MOWED TURF,,186.611855466090105,2013.725769185553872
BALL DIAMOND INFIELD,MOWED TURF,,89.479740890432851,509.312130443064859
TRACK AND FIELD,MOWED TURF,,139.641960195954312,1019.245899793221042
ICE AREA,MOWED TURF,,165.202518505837787,1542.026937509729805
ICE AREA,MOWED TURF,,175.670928537513817,1895.986661649803409
BALL DIAMOND INFIELD,MOWED TURF,,92.715680739417891,537.932836508122932
BALL DIAMOND INFIELD,MOWED TURF,,84.166342868083589,448.798649119147683
BALL DIAMOND INFIELD,MOWED TURF,,86.446542675900730,476.786858282403443
BALL DIAMOND INFIELD,MOWED TURF,,73.568443946651030,346.559380506262187
BALL DIAMOND INFIELD,MOWED TURF,,87.830561961237450,487.955841702054443
BALL DIAMOND INFIELD,MOWED TURF,,86.926868554706132,470.888377417234949
SOCCER,MOWED TURF,,179.780920349289630,1794.237489903893447
SOCCER,MOWED TURF,,181.564729077652544,1870.974456400369263
SOCCER,MOWED TURF,,154.530925316913510,1443.577546305621354
BALL DIAMOND INFIELD,MOWED TURF,,89.117191741647190,436.473141548718161
BALL DIAMOND INFIELD,MOWED TURF,,87.725016079596884,546.180438296650095
BALL DIAMOND INFIELD,MOWED TURF,,85.234835912093217,367.994895350121112
BALL DIAMOND INFIELD,MOWED TURF,,87.715993187701343,251.922674504641634
BALL DIAMOND INFIELD,MOWED TURF,,86.535784796552321,393.259958044805160
BALL DIAMOND INFIELD,MOWED TURF,,67.123818707645754,311.773139006334532
BALL DIAMOND INFIELD,MOWED TURF,,71.240798490511779,277.645070169880171
SOCCER,MOWED TURF,,310.400386446770597,5492.988806915709574
BALL DIAMOND INFIELD,MOWED TURF,,85.267973335475673,521.241744605677241
BALL DIAMOND INFIELD,RED SHALE,,105.992279786965199,809.619505008761735
BALL DIAMOND INFIELD,RED SHALE,,115.078996166865167,958.746127068802139
BALL DIAMOND INFIELD,RED SHALE,,171.918101979308375,2184.770157343332357
BALL DIAMOND INFIELD,RED SHALE,,161.729065909537326,1611.112751192116093
BALL DIAMOND INFIELD,RED SHALE,,228.839500289260315,1864.700660333420501
SOCCER,MOWED TURF,,194.807176003445761,2214.733938079184099
BALL DIAMOND INFIELD,RED SHALE,,124.769155353080720,836.661891988771231
SOCCER,MOWED TURF,,194.065935511299955,2199.018086205338022
SOCCER,MOWED TURF,,348.763525753541956,7429.252478502990016
SOCCER,MOWED TURF,,213.813829681598889,2562.261112763129859
SOCCER,MOWED TURF,,339.499393630422617,7053.712731347792214
BALL DIAMOND INFIELD,MOWED TURF,,101.727598291579199,674.625457368454363
SOCCER,MOWED TURF,,340.344905028510027,7050.022775879637265
SOCCER,MOWED TURF,,279.619477710036790,4741.509310990778431
SOCCER,MOWED TURF,,240.618833443217852,3282.573860975469870
SOCCER,MOWED TURF,,274.118054322909074,4187.408643394446699
BALL DIAMOND OUTFIELD,MOWED TURF,,319.860466346003420,2845.740283730950978
BALL DIAMOND INFIELD,MOWED TURF,,83.202665473019550,351.749039916639560
SOCCER,MOWED TURF,,240.188294881521642,3256.418244759876870
SOCCER,MOWED TURF,,238.454241239593074,3155.126508350491804
BALL DIAMOND INFIELD,RED SHALE,,135.920129315431751,1321.129674463978745
BALL DIAMOND BASELINE,RED SHALE,,259.153697719716490,1016.811685504953630
BALL DIAMOND BASELINE,RED SHALE,,154.153667124158318,170.701571961696686
BALL DIAMOND INFIELD,RED SHALE,,96.308452763564063,552.675256441623787
ICE AREA,MOWED TURF,,145.384274517594235,1319.755696930564682
BALL DIAMOND INFIELD,RED SHALE,,127.527198674053352,1172.921960627875478
TRACK AND FIELD,ASPHALT,,7.445028995446579,4.358809245288034
BASKETBALL,,1,90.308356367332152,534.544853723789174
BALL DIAMOND INFIELD,RED SHALE,,127.160394060956250,1044.140509593640672
BALL DIAMOND BASELINE,RED SHALE,,181.427461965943735,145.392062185799716
BALL DIAMOND INFIELD,RED SHALE,,85.596248775840834,395.361702760728008
LAWN BOWLING,MOWED TURF,,144.632274699095859,1307.238160158465689
BALL DIAMOND BASELINE,RED SHALE,,130.723180564888111,132.412467601990187
BALL DIAMOND INFIELD,RED SHALE,,126.906411626286143,1081.026079873659910
BALL DIAMOND INFIELD,RED SHALE,,126.883827493715899,1100.154138931922489
SOCCER,MOWED TURF,,200.907821798259960,2012.494384535390964
SOCCER,MOWED TURF,,137.141349130554289,964.063478075521061
SOCCER,MOWED TURF,,188.209602031705458,1934.664142329726474
SOCCER,MOWED TURF,,194.251063697355733,2040.503429806648910
SOCCER,MOWED TURF,,340.303000001236796,7015.600484386767675
SOCCER,MOWED TURF,,200.089346706575384,2150.680512840948268
SOCCER,MOWED TURF,,239.924981603378683,3196.695462801035319
SOCCER,MOWED TURF,,196.152579976598219,2218.343411522942006
SOCCER,MOWED TURF,,128.941182540374427,996.858196185246243
SOCCER,MOWED TURF,,190.245585412751325,1982.314080557123816
SOCCER,MOWED TURF,,202.114630559847313,2301.228078099697996
SOCCER,MOWED TURF,,247.923758455875316,3407.470024350353469
SOCCER,MOWED TURF,,147.776813082871286,1173.285854987980201
SOCCER,MOWED TURF,,237.154928493587306,3296.786304874121470
SOCCER,MOWED TURF,,240.317781306269524,3208.469896849303041
SOCCER,MOWED TURF,,348.956727693093740,7346.995178082854181
SOCCER,MOWED TURF,,242.046202809176208,3301.394764927918004
SOCCER,MOWED TURF,,175.876561862505554,1527.596288392987844
SOCCER,MOWED TURF,,183.725365050821665,1746.497845279528065
SOCCER,MOWED TURF,,205.536585905261404,2388.458555989712295
SOCCER,MOWED TURF,,289.401698564022126,4824.315071910581537
SOCCER,MOWED TURF,,242.159006201291646,3461.689167700091730
SOCCER,MOWED TURF,,341.084239146650361,6548.134845959557424
FOOTBALL,MOWED TURF,,340.467062914042856,7021.071027423872692
SOCCER,MOWED TURF,,360.422399486338293,7843.254734250477668
SOCCER,MOWED TURF,,306.918662712821117,5310.428424426564561
SOCCER,MOWED TURF,,133.181621698776098,1000.461229006413646
SOCCER,MOWED TURF,,229.839561426909427,2963.953322657132958
SOCCER,MOWED TURF,,271.761775935423032,4248.677965550590670
PRACTICE AREA - WARM UP AREA,ASPHALT,,54.605370204102528,183.523408005857192
SOCCER,MOWED TURF,,320.992022915689518,6033.459123582877510
SOCCER,MOWED TURF,,274.324929935264379,4193.789627475546695
SOCCER,MOWED TURF,,268.349899723892577,4420.993754628838360
PRACTICE AREA - WARM UP AREA,ASPHALT,,58.406774660156103,206.949291404884661
PRACTICE AREA - WARM UP AREA,ASPHALT,,58.762854437866082,212.369237987850511
PRACTICE AREA - WARM UP AREA,ASPHALT,,59.879828672232975,208.877992003500083
PRACTICE AREA - WARM UP AREA,ASPHALT,,57.462202600908668,202.339571450718381
PRACTICE AREA - WARM UP AREA,ASPHALT,,58.811827258047671,216.605004505975927
PRACTICE AREA - WARM UP AREA,ASPHALT,,54.616704495684118,185.168548463651916
PRACTICE AREA - WARM UP AREA,ASPHALT,,53.806488668001450,177.813463655953484
PRACTICE AREA - WARM UP AREA,ASPHALT,,63.109844605667178,222.615700512456044
DISC GOLF TEE,MOWED TURF,1,16.740163622605284,16.479315255002980
DISC GOLF TEE,MOWED TURF,1,17.713377662147707,17.828692491584224
DISC GOLF TEE,MOWED TURF,1,15.988166251416651,15.045185975628552
DISC GOLF TEE,MOWED TURF,1,14.973961421185116,12.953682499485947
DISC GOLF TEE,MOWED TURF,1,14.943834403881121,12.600758861485627
DISC GOLF TEE,MOWED TURF,1,16.354135484738425,15.568046143340265
SOCCER,MOWED TURF,,166.586842450883637,1606.199545975432557
SOCCER,MOWED TURF,,238.697406945336752,3373.879992971926640
BALL DIAMOND INFIELD,RED SHALE,,119.675363890994603,947.185352051116524
BALL DIAMOND INFIELD,RED SHALE,,112.260745586898096,741.576202506069649
BALL DIAMOND INFIELD,RED SHALE,,123.956382024342972,1172.775122096625410
SOCCER,MOWED TURF,,342.376630432246259,7104.676230728322480
SOCCER,MOWED TURF,,278.514445220809137,4355.923826573434781
SOCCER,MOWED TURF,,343.252854405836729,7139.403272899608965
BALL DIAMOND INFIELD,RED SHALE,,117.089487125066597,1044.630453177705476
BALL DIAMOND INFIELD,RED SHALE,,144.639429098665374,1562.305170921298668
BALL DIAMOND INFIELD,RED SHALE,,114.005974637175797,880.303835194528574
DISC GOLF TEE,CONCRETE,,10.339365808613579,5.729629079144968
SOCCER,MOWED TURF,,359.296498305160753,7992.104468126509346
SOCCER,MOWED TURF,,184.126393288983650,2015.886642040744391
DISC GOLF TEE,CONCRETE,,11.492681486552002,7.232934281535515
BALL DIAMOND INFIELD,RED SHALE,,123.737051698760624,937.294727690155923
DISC GOLF TEE,CONCRETE,,10.322608875111417,5.593529624923184
BALL DIAMOND INFIELD,RED SHALE,,117.241559254699169,853.303010601115716
BALL DIAMOND INFIELD,RED SHALE,,135.660337226577923,1196.571142094860761
BALL DIAMOND INFIELD,MOWED TURF,,86.251118338320680,422.277308810175100
BALL DIAMOND INFIELD,MOWED TURF,,89.763201077422707,481.906089419457487
BALL DIAMOND INFIELD,RED SHALE,,147.586979728329823,1173.286828743057868
DISC GOLF TEE,CONCRETE,,10.879717561899945,6.270796280402490
BALL DIAMOND INFIELD,RED SHALE,,86.255443423385969,468.212566789316270
BALL DIAMOND INFIELD,RED SHALE,,126.110137134566443,1117.623251108193926
BALL DIAMOND INFIELD,RED SHALE,,125.522398956035332,1113.019703798651562
BALL DIAMOND INFIELD,RED SHALE,,149.260187554214212,1658.818200326092438
BALL DIAMOND INFIELD,RED SHALE,,113.518122594008872,981.359495660251923
BALL DIAMOND INFIELD,RED SHALE,,129.631145555573255,1208.972231808658762
BALL DIAMOND INFIELD,RED SHALE,,121.957647238811148,992.706818353813219
BALL DIAMOND BASELINE,RED SHALE,,181.080644712777200,203.533856204984545
BATTING CAGE,RED SHALE,,60.999313265611036,133.470955449886958
BALL DIAMOND INFIELD,RED SHALE,,74.409465965891087,401.175730486746033
BALL DIAMOND BASELINE,RED SHALE,,183.429318580615018,196.027865720746149
ULTIMATE FRISBEE,MOWED TURF,,294.440822523943098,4086.329411958806759
PRACTICE AREA - WARM UP AREA,RED SHALE,,11.483489125468335,8.235319411185566
PRACTICE AREA - WARM UP AREA,WOOD CHIPS,,32.202686556509526,46.729230191392055
PRACTICE AREA - WARM UP AREA,MOWED TURF,,49.097466698610006,91.469209994472564
CRICKET PITCH,ARTIFICIAL TURF,,78.740106571708480,113.904953695661192
SOCCER,MOWED TURF,,165.217999996617436,1627.233957928224072
PRACTICE AREA - WARM UP AREA,ASPHALT,,48.495851921633218,146.978456523295819
SOCCER,MOWED TURF,,130.853061086853131,892.355685375717826
SOCCER,MOWED TURF,,209.466362602482008,2359.299020955133074
SOCCER,MOWED TURF,,278.102173220099417,4155.940728247000152
SOCCER,MOWED TURF,,278.680841496592109,4497.850476553309818
SOCCER,MOWED TURF,,340.357955718979326,7025.056082823664838
SOCCER,MOWED TURF,,211.112057127675428,2607.853665786696638
SOCCER,MOWED TURF,,240.698882079421679,3201.514221539552636
SOCCER,MOWED TURF,,206.042796235928364,2295.836890719062922
SOCCER,MOWED TURF,,141.644288976896519,1172.265268804707375
SOCCER,MOWED TURF,,202.435128994364391,2231.511310208150007
